ms.zoning,lot.frontage,lot.area,street,alley,lot.shape,land.contour,lot.config,land.slope,neighborhood,condition.1,condition.2,bldg.type,house.style,overall.qual,overall.cond,year.built,year.remod.add,roof.style,roof.matl,exterior.1st,exterior.2nd,mas.vnr.type,mas.vnr.area,exter.qual,exter.cond,foundation,bsmt.qual,bsmt.cond,bsmt.exposure,bsmtfin.type.1,bsmtfin.sf.1,bsmtfin.type.2,bsmtfin.sf.2,bsmt.unf.sf,total.bsmt.sf,heating,heating.qc,central.air,electrical,x1st.flr.sf,x2nd.flr.sf,low.qual.fin.sf,gr.liv.area,bsmt.full.bath,bsmt.half.bath,full.bath,half.bath,bedroom.abvgr,kitchen.abvgr,kitchen.qual,totrms.abvgrd,functional,fireplaces,fireplace.qu,garage.type,garage.yr.blt,garage.finish,garage.cars,garage.area,garage.qual,garage.cond,paved.drive,wood.deck.sf,open.porch.sf,enclosed.porch,x3ssn.porch,screen.porch,pool.area,pool.qc,fence,misc.feature,mo.sold,yr.sold,sale.type,sale.condition,saleprice,ln.lot.frontage,ln.lot.area,house.age,yrs.since.remod,has.2nd.floor
RL,108,11358,Pave,No Alley,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1972,1987,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No Exposure,BLQ,346,Unf,0,778,1124,GasA,TA,Y,SB,1610,0,0,1610,0,0,2,0,3,1,Gd,8,Typ,1,TA,A,1972,RFn,2,515,TA,TA,Y,202,0,0,0,256,0,No Pool,No Fence,No Feature,5,2007,Warranty Deed,Normal,185000,4.68213122712422,9.337677620437377,35,20,0
RL,78,10530,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,819,Unf,0,329,1148,GasA,Ex,Y,SB,1091,984,0,2075,1,0,2,1,3,1,Gd,8,Typ,1,Gd,A,1993,Unf,2,473,TA,TA,Y,235,86,0,0,0,0,No Pool,No Fence,No Feature,8,2007,Warranty Deed,Normal,255000,4.356708826689592,9.261983605128021,14,14,1
RL,80,11500,Pave,No Alley,IR1,Lvl,Corner,Gtl,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,164,TA,TA,CBlock,TA,TA,No Exposure,Unf,0,Unf,0,1680,1680,GasA,Fa,Y,SB,1680,0,0,1680,0,0,2,0,4,2,TA,8,Typ,0,No Fireplace,D,1976,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,6,2007,Warranty Deed,Normal,136905,4.382026634673881,9.350102314351341,31,31,0
RL,80,9600,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320,TA,TA,CBlock,TA,TA,No Exposure,ALQ,916,Unf,0,326,1242,GasA,Fa,Y,SB,1242,0,0,1242,0,0,1,1,3,1,TA,6,Typ,1,TA,A,1973,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,9,2007,Warranty Deed,Normal,175500,4.382026634673881,9.169518377455928,34,34,0
RL,80,10800,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,203,TA,TA,CBlock,TA,TA,No Exposure,BLQ,617,Rec,264,171,1052,GasA,TA,Y,SB,1052,0,0,1052,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1963,Fin,1,311,TA,TA,Y,0,133,0,0,0,0,No Pool,No Fence,No Feature,2,2007,Other,Normal,127000,4.382026634673881,9.287301413112312,44,44,0
RL,70,8050,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,ALQ,474,BLQ,38,437,949,GasA,TA,Y,SB,1107,0,0,1107,1,0,1,0,3,1,Gd,5,Typ,0,No Fireplace,A,1967,RFn,1,308,TA,TA,Y,88,64,0,0,0,0,No Pool,No Fence,No Feature,3,2007,Warranty Deed,Normal,127000,4.248495242049359,8.99342737041261,40,14,0
RL,73,10355,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,196,TA,TA,CBlock,TA,TA,No Exposure,BLQ,695,Unf,0,519,1214,GasA,TA,Y,SB,1214,0,0,1214,0,0,2,0,3,1,TA,5,Typ,1,Fa,A,1967,RFn,1,318,TA,TA,Y,0,111,0,0,0,0,No Pool,No Fence,No Feature,7,2007,Warranty Deed,Normal,143000,4.290459441148391,9.245224773829685,40,40,0
RL,73,9503,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No Exposure,ALQ,457,Rec,374,193,1024,GasA,TA,Y,SB,1344,0,0,1344,1,0,1,0,2,1,TA,6,Min1,1,TA,D,1970,Unf,1,484,TA,TA,Y,316,28,0,0,0,0,No Pool,GdWo,No Feature,6,2007,Warranty Deed,Normal,144000,4.290459441148391,9.159362817211315,49,24,0
RL,73,12342,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No Exposure,Unf,0,Unf,0,978,978,GasA,TA,Y,SB,1422,0,0,1422,0,0,1,0,3,1,TA,6,Min1,1,TA,A,1960,RFn,1,286,TA,TA,Y,0,0,36,0,0,0,No Pool,GdWo,Feature,8,2007,Warranty Deed,Normal,139900,4.290459441148391,9.420763358881013,47,29,0
RL,73,12772,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,0,460,958,GasA,TA,Y,SB,958,0,0,958,0,0,1,0,2,1,TA,5,Typ,0,No Fireplace,A,1960,RFn,1,301,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,Feature,4,2007,Warranty Deed,Normal,151500,4.290459441148391,9.455010553834672,47,9,0
RL,80,8892,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66,TA,TA,CBlock,TA,TA,No Exposure,Unf,0,Unf,0,1065,1065,GasA,Gd,Y,SB,1065,0,0,1065,0,0,1,1,3,1,TA,6,Typ,0,No Fireplace,D,1974,Unf,2,461,TA,TA,Y,74,0,0,0,0,0,No Pool,No Fence,No Feature,7,2007,Other,Normal,126500,4.382026634673881,9.092907275084087,47,47,0
RL,65,10482,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63,TA,Gd,CBlock,TA,TA,Av,GLQ,507,Unf,0,81,588,GasA,Ex,Y,SB,1138,0,0,1138,0,1,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1958,RFn,1,264,TA,TA,Y,224,0,0,0,0,0,No Pool,MnWw,No Feature,6,2007,Warranty Deed,Normal,145000,4.174387269895637,9.257414779362112,49,49,0
RL,74,7450,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No Exposure,Rec,438,LwQ,206,250,894,GasA,Gd,Y,SB,1074,0,0,1074,0,0,1,0,2,1,Gd,6,Min1,1,Gd,D,1966,Unf,2,396,TA,TA,Y,0,72,0,0,0,0,No Pool,GdWo,No Feature,1,2007,Warranty Deed,Normal,124000,4.30406509320417,8.915969311373605,51,51,0
RL,73,8339,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,0,GasA,TA,Y,SB,882,0,0,882,0,0,1,0,3,1,TA,5,Typ,0,No Fireplace,A,1959,RFn,1,294,TA,TA,Y,0,0,0,0,0,0,No Pool,MnPrv,Feature,7,2007,Warranty Deed,Normal,106500,4.290459441148391,9.028698584086985,48,48,0
RL,73,14357,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No Exposure,ALQ,311,LwQ,167,386,864,GasA,TA,Y,SB,1187,0,0,1187,1,0,1,0,2,1,TA,6,Typ,1,TA,A,1961,RFn,2,440,TA,TA,Y,128,0,0,0,0,0,No Pool,No Fence,No Feature,8,2007,Warranty Deed,Normal,140500,4.290459441148391,9.571992907127694,46,46,0
RL,76,8243,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,56,TA,Gd,CBlock,TA,TA,No Exposure,ALQ,700,Unf,0,264,964,GasA,Ex,Y,SB,964,0,0,964,0,0,1,0,3,1,TA,5,Typ,1,Fa,D,1985,Fin,2,784,TA,TA,Y,170,0,0,0,0,0,No Pool,GdPrv,No Feature,2,2007,Warranty Deed,Normal,137500,4.330733340286331,9.017119634313227,46,46,0
RL,80,8800,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,202,TA,TA,CBlock,TA,TA,No Exposure,BLQ,654,Unf,0,520,1174,GasA,Ex,Y,SB,1200,0,0,1200,0,1,2,0,3,1,TA,6,Typ,1,TA,A,1966,RFn,2,440,TA,TA,Y,0,0,0,0,0,0,No Pool,MnPrv,No Feature,10,2007,Warranty Deed,Normal,163500,4.382026634673881,9.082507000466299,41,41,0
RL,80,9200,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,98,TA,TA,CBlock,TA,TA,Gd,GLQ,494,Unf,0,548,1042,GasA,TA,Y,SB,1042,0,0,1042,0,0,2,0,3,1,TA,5,Typ,0,No Fireplace,A,1965,RFn,2,440,TA,TA,Y,192,0,0,0,0,0,No Pool,GdPrv,No Feature,5,2007,Warranty Deed,Normal,161000,4.382026634673881,9.126958763037132,42,42,0
RL,85,9350,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108,TA,TA,CBlock,Gd,TA,Gd,LwQ,270,ALQ,580,452,1302,GasA,Ex,Y,SB,1302,0,0,1302,0,1,2,0,3,1,Gd,7,Min1,0,No Fireplace,A,1964,RFn,1,309,TA,TA,Y,333,0,0,0,0,0,No Pool,MnPrv,No Feature,10,2007,Warranty Deed,Normal,158000,4.442651256490317,9.143131622282732,43,16,0
RL,80,8800,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,306,TA,Gd,CBlock,TA,TA,No Exposure,ALQ,414,Unf,0,431,845,GasA,Ex,Y,SB,845,1309,0,2154,0,0,2,1,5,1,TA,8,Typ,1,Gd,A,1964,RFn,2,539,TA,TA,Y,0,0,0,0,161,0,No Pool,MnPrv,No Feature,7,2007,Warranty Deed,Normal,224500,4.382026634673881,9.082507000466299,43,10,1
RL,73,22002,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1959,1991,Gable,CompShg,MetalSd,MetalSd,BrkFace,136,TA,Gd,CBlock,TA,TA,Mn,ALQ,1386,Unf,0,206,1592,GasA,Gd,Y,SB,1652,0,0,1652,1,0,1,1,3,1,Gd,6,Typ,1,Gd,A,1959,RFn,2,510,TA,TA,Y,0,0,0,0,201,0,No Pool,No Fence,No Feature,7,2007,Warranty Deed,Normal,200000,4.290459441148391,9.99888863729938,48,16,0
RL,73,14585,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85,TA,TA,CBlock,TA,TA,No Exposure,BLQ,594,Rec,219,331,1144,GasA,Ex,Y,SB,1429,0,0,1429,0,1,1,0,3,1,Gd,7,Typ,2,Gd,A,1960,Unf,2,572,TA,TA,Y,216,110,0,0,0,0,No Pool,No Fence,No Feature,6,2007,Warranty Deed,Normal,181900,4.290459441148391,9.587748882301822,47,20,0
RL,75,7388,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,Rec,405,Unf,0,658,1063,GasA,Gd,Y,SB,1327,0,0,1327,1,0,1,0,3,1,Gd,7,Typ,0,No Fireplace,D,1974,Unf,2,624,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,7,2007,Warranty Deed,Normal,150750,4.31748811353631,8.90761234131913,48,5,0
RL,70,9842,Pave,No Alley,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,0,GasA,TA,Y,SB,1224,0,0,1224,0,0,2,0,2,2,TA,6,Typ,0,No Fireplace,CP,1962,Unf,2,462,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,3,2007,Warranty Deed,Normal,101800,4.248495242049359,9.194414221425923,45,45,0
RL,57,8280,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No Exposure,Unf,0,Unf,0,932,932,GasA,Ex,Y,FA,932,0,0,932,0,0,1,0,2,1,Gd,4,Typ,1,Gd,A,1950,Unf,1,306,TA,TA,Y,0,0,214,0,0,0,No Pool,GdPrv,No Feature,11,2007,Warranty Deed,Normal,124000,4.04305126783455,9.021598247379305,57,57,0
RL,85,12172,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0,TA,TA,PConc,TA,TA,No Exposure,LwQ,130,Rec,259,433,822,GasA,TA,Y,SB,908,0,0,908,0,0,1,0,2,1,TA,4,Typ,0,No Fireplace,A,1975,Unf,2,512,TA,TA,Y,284,24,0,0,192,0,No Pool,MnPrv,No Feature,10,2007,Warranty Deed,Normal,138500,4.442651256490317,9.406893511016861,67,11,0
RL,50,5000,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,3,1946,1950,Gable,CompShg,WdShing,Wd Shng,None,0,Fa,Fa,CBlock,Fa,Fa,No Exposure,LwQ,299,Unf,0,367,666,GasA,Fa,N,SB,666,0,0,666,0,1,1,0,2,1,Gd,4,Typ,0,No Fireplace,None,0,None,0,0,None,None,N,0,52,0,0,0,0,No Pool,MnPrv,No Feature,4,2007,Warranty Deed,Normal,64500,3.912023005428146,8.517193191416238,61,57,0
RL,51,3500,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,3,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,LwQ,144,Unf,0,226,370,GasA,TA,N,FA,442,228,0,670,1,0,1,0,2,1,Fa,4,Typ,0,No Fireplace,None,0,None,0,0,None,None,N,0,21,0,0,0,0,No Pool,MnPrv,Feature,7,2007,Warranty Deed,Normal,64000,3.9318256327243257,8.160518247477505,62,57,1
RL,50,5175,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,BLQ,150,ALQ,404,254,808,GasA,Ex,Y,SB,808,0,0,808,0,0,1,0,2,1,TA,5,Typ,0,No Fireplace,D,1963,Unf,1,308,TA,TA,N,143,0,0,0,0,0,No Pool,No Fence,No Feature,7,2007,Other,Normal,112000,3.912023005428146,8.55159461813357,49,7,0
RL,100,9500,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272,TA,TA,CBlock,TA,TA,No Exposure,Rec,442,Unf,0,374,816,GasA,TA,Y,SB,1127,850,0,1977,0,1,1,1,4,1,TA,9,Typ,1,TA,A,1964,RFn,2,540,TA,TA,Y,0,52,0,0,0,0,No Pool,GdPrv,No Feature,6,2007,Warranty Deed,Normal,165000,4.605170185988092,9.159047077588632,43,29,1
RL,95,11345,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Other,AsbShng,AsbShng,Stone,567,TA,TA,CBlock,TA,TA,No Exposure,Rec,220,Unf,0,708,928,GasA,Gd,Y,FA,928,992,0,1920,0,0,2,0,4,2,TA,10,Typ,0,No Fireplace,D,1948,Unf,2,400,TA,Fa,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,7,2007,Warranty Deed,Normal,137000,4.553876891600541,9.336532397213942,59,57,1
RL,79,9492,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No Exposure,Rec,368,BLQ,41,359,768,GasA,TA,Y,SB,968,408,0,1376,1,0,1,0,3,1,TA,6,Typ,1,Gd,A,1941,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,4,2007,Warranty Deed,Normal,105000,4.3694478524670215,9.158204617555654,66,57,1
RL,79,9480,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224,TA,TA,CBlock,TA,TA,No Exposure,LwQ,386,Unf,0,342,728,GasA,Ex,Y,SB,888,756,0,1644,0,0,1,1,3,1,Gd,7,Typ,2,Gd,A,1942,Unf,1,312,TA,TA,Y,168,0,0,0,0,0,No Pool,No Fence,No Feature,6,2007,Warranty Deed,Normal,146500,4.3694478524670215,9.156939595249067,65,12,1
RL,70,10150,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1,TA,TA,CBlock,TA,TA,No Exposure,Rec,456,Unf,0,456,912,GasA,Ex,Y,FA,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,No Fireplace,A,1958,RFn,1,275,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,7,2007,Other,Normal,114500,4.248495242049359,9.225228984469933,49,49,0
RL,78,11344,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180,TA,TA,CBlock,TA,TA,No Exposure,BLQ,460,Unf,0,414,874,HotW,TA,Y,FA,874,650,0,1524,0,0,1,1,3,1,TA,7,Typ,0,No Fireplace,A,1958,Unf,1,315,TA,TA,Y,0,0,0,0,0,0,No Pool,GdWo,No Feature,7,2007,Warranty Deed,Normal,144000,4.356708826689592,9.336444248771908,49,49,1
RL,73,18450,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Other,Plywood,Plywood,BrkCmn,113,TA,Gd,CBlock,Gd,TA,No Exposure,LwQ,187,Rec,723,111,1021,GasA,TA,Y,SB,1465,915,0,2380,0,0,2,1,3,1,TA,7,Sev,1,Po,CP,1965,Unf,2,596,TA,TA,Y,0,265,0,0,0,0,No Pool,No Fence,No Feature,8,2007,Warranty Deed,Not Normal,129000,4.290459441148391,9.822819649468673,42,28,1
RL,73,8760,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1957,1999,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,ALQ,873,Unf,0,63,936,GasA,TA,Y,SB,936,0,0,936,1,0,1,0,2,1,Gd,4,Typ,0,No Fireplace,A,1957,RFn,1,315,TA,TA,Y,0,0,0,219,0,0,No Pool,No Fence,No Feature,9,2007,Warranty Deed,Normal,141000,4.290459441148391,9.077951183930438,50,8,0
RL,65,6860,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,54,TA,TA,CBlock,TA,TA,No Exposure,GLQ,908,Unf,0,100,1008,GasA,Ex,Y,SB,1008,0,0,1008,1,0,1,0,3,1,Fa,6,Typ,0,No Fireplace,D,1964,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,12,2007,Warranty Deed,Normal,131000,4.174387269895637,8.83346272071993,51,51,0
RL,60,8250,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,ALQ,288,Unf,0,765,1053,GasA,Gd,Y,SB,1053,0,0,1053,1,0,1,0,3,1,Gd,6,Typ,0,No Fireplace,2T,1994,RFn,2,692,TA,TA,Y,240,0,0,0,109,0,No Pool,No Fence,No Feature,7,2007,Warranty Deed,Normal,142100,4.0943445622221,9.017968479328726,44,44,0
RL,70,8176,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No Exposure,Rec,846,Unf,0,210,1056,GasA,Fa,Y,SB,1056,0,0,1056,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1958,RFn,1,308,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,8,2007,Warranty Deed,Normal,139000,4.248495242049359,9.008958312443486,49,15,0
RL,80,9250,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No Exposure,BLQ,480,LwQ,468,108,1056,GasA,TA,Y,SB,1056,0,0,1056,0,1,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1954,Unf,1,260,TA,TA,Y,390,0,0,0,0,0,No Pool,No Fence,No Feature,7,2007,Warranty Deed,Normal,139400,4.382026634673881,9.132378830506472,53,2,0
RL,90,11988,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,Rec,777,Unf,0,467,1244,GasA,Ex,Y,FA,1244,0,0,1244,0,0,1,1,3,1,TA,6,Typ,2,Gd,A,1957,Unf,1,336,TA,TA,Y,0,40,0,0,0,0,No Pool,No Fence,No Feature,5,2007,Warranty Deed,Normal,150000,4.499809670330265,9.391661428436555,50,50,0
RL,70,9100,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69,TA,TA,CBlock,TA,TA,No Exposure,Unf,0,Unf,0,1144,1144,GasA,TA,Y,SB,1144,0,0,1144,0,0,1,0,3,1,TA,6,Typ,1,Gd,A,1960,RFn,1,336,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,6,2007,Warranty Deed,Normal,120000,4.248495242049359,9.116029692504942,47,47,0
RL,80,9736,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289,TA,TA,CBlock,TA,TA,No Exposure,BLQ,668,Rec,138,525,1331,GasA,Gd,Y,SB,1721,0,0,1721,0,0,1,0,4,1,TA,8,Typ,3,TA,A,1957,Unf,2,464,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,4,2007,Warranty Deed,Normal,174850,4.382026634673881,9.183585634667363,50,38,0
RL,72,9770,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No Exposure,Rec,512,Unf,0,410,922,GasA,TA,Y,FA,922,0,0,922,1,0,1,0,2,1,TA,5,Typ,0,No Fireplace,A,1957,Unf,1,308,TA,TA,Y,0,34,0,0,0,0,No Pool,GdWo,No Feature,4,2007,Warranty Deed,Normal,116000,4.276666119016055,9.187071745036828,50,50,0
RL,72,10152,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120,TA,TA,CBlock,TA,TA,No Exposure,BLQ,586,Unf,0,462,1048,GasA,TA,Y,SB,1048,0,0,1048,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1956,Unf,1,286,TA,TA,Y,0,20,0,0,192,0,No Pool,No Fence,No Feature,6,2007,Warranty Deed,Normal,135000,4.276666119016055,9.225426009394223,51,51,0
RL,70,12198,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1975,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,Av,Rec,780,Unf,0,424,1204,GasA,TA,Y,SB,1411,0,0,1411,0,0,1,0,3,1,TA,7,Typ,1,TA,A,1955,RFn,1,310,TA,TA,Y,278,82,0,0,0,0,No Pool,No Fence,No Feature,6,2007,Other,Normal,130000,4.248495242049359,9.409027282856401,52,32,0
RL,75,10050,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,Rec,288,Unf,0,928,1216,GasA,TA,Y,SB,1216,0,0,1216,1,0,1,0,3,1,TA,5,Typ,0,No Fireplace,A,1955,RFn,1,336,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,8,2007,Warranty Deed,Normal,129500,4.31748811353631,9.215327913487222,52,52,0
